review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images
RJUJZTUGJA95K," Life Saver",JC Cruz,https://www.amazon.com/gp/profile/amzn1.account.AFSTOVVHI7L7M33YMB7M5O32HVOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 10, 2018","My baby had a severe diaper rash after released from the NICU. The nirses tried everything. Every ointment available, changed my baby’s diapey, some films that stuck on his little bottom to act as a barrier. Nothing worked.
We cured my baby’s severe rash by washing his bottom every time we changed his diaper. Every hour or so. We put corn starch every time (Maizena found in the mexican products) This dried his fissures. Then, I tried Aquaphor. Within 6 hours, my baby’s bottom was significantly better and within 3 days, he healed. It was a miracle. I know it was the Aquaphor because he had this rash for 4 weeks! We now rinse his bottom every time and if he poops, I wash it with baby wash. My bany is now 3 months old and never has had another rash! It was hard work, but saved on wipes too.",true,false,
R3HD0I36ESKLRU," My favorite",AMW,https://www.amazon.com/gp/profile/amzn1.account.AEGE6FQPIV6DRTHCY7IOUVEOJW4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 7, 2015","I am a new mom with a 2 month old baby boy. We received multiple different kinds of diaper creams from our baby shower and so have tried a few including two kinds of Burt's Bees and Butt Paste. So far Aquaphor is my favorite. We first tried it when we noticed baby was starting to get a rash between his cheeks. The rash stayed very small and was totally gone within two days. Since then we have been using Aquaphor every night before bedtime and after baths. Baby has not had any other diaper rashes. Keeps his buns looking nice and smooth with no irritation. It is colorless, odorless, and goes on easily. Wipes off easily as well. An added benefit for me is that I find cleaning up baby after a dirty diaper to be a breeze when he has Aquaphor on his skin. It has also helped soften and moisturize my hands which were becoming quite dry from all the hand washing you do with a new baby.",true,false,
R2MAXKWBVGTQIM," Not like store bought aquaphor",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHP5EYE66SGCYWU5WSXGQ37MTRCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"August 18, 2018",Don’t buy! I love aquaphor been using it for 10years but this one from Amazon has some bead like things in it. Similar to clumpy batter. Idk what it is but aquaphor in store doesn’t have this issue,true,false,
R1CI4I1S4ICWDT," Great Stuff!",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGHLFGSKQE3ABZ2U3UCCQKLXD5LA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 12, 2018","I had received a big tub of this for a gift for my baby shower. Never heard of this brand before but sooooooo highly recommend it! Absolutely love this for everything...diaper rash, dry skin, scratches, extremely minor burns, irritated and sensitive skin and soooo much many more uses. Lol Two years later after baby being born still my go to cream.
I’m definitely a fan now!",true,false,
R2WLKJFICLLEUG," Our Everyday Essential",Pragati,https://www.amazon.com/gp/profile/amzn1.account.AFGT3JTAEJAMF3EJK4FFWCQV326A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 5, 2019","I use this after every diaper change on baby's bum and folds, not just when there's a rash. I think because I've used it every day, we haven't encountered a rash yet. It's not as sticky as I was expecting it to be so that's always a plus. I sanitize my hands afterward so whatever stickiness there is on my hands, goes away. I also apply a layer just below baby's waist - from the tummy to where the diaper tabs are.

I've attached a picture so you can see the texture of the product. It's also great to use on baby's cuts/bruises (thanks to their mad-sharp fingernails).

I haven't had the need to use any other product so yay!",true,false,https://images-na.ssl-images-amazon.com/images/I/61kHPCGPJuL.jpg
R1OORQMO1W445Q," Helped cradle cap",SRC,https://www.amazon.com/gp/profile/amzn1.account.AFQT6IIBD5JP6ZJVLSHXD7JA2YXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 28, 2018","I use this for everything. My LO has dry skin in certain places and regular lotion wasn't helping. Since it is greasy I just use a very very small amount and rub it on problem areas. Since he has hardly any hair I tried this on his scalp to see if it would help with cradle cap, and it has done wonders. I put just a very little amount (less than a pea size for his whole head) on his cradle cap and then brush it with a brush and it is keeping it under control very nicely. I also use it often on his forehead, which was a little dry and would get irritated when he rubs it on us when he is tired - now his forehead looks great (although I keep using it because if I stop it gets dry again). This tub will probably last me a few years because a little goes a long way.",true,false,
R2T8QUCVVWL9FI," disappointed",Sally,https://www.amazon.com/gp/profile/amzn1.account.AHV2YZB2Q3KC6ZKP7OPI7ZSRZKLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"April 11, 2020","I love Aquaphor baby ointment, it relieves my daughter’s diaper rash.But this one it’s different from the one I bought at the store. The color is more yellow and it does not works with diaper rash. I really trust items sold by amazon,but it made me disappointed this time. Please do not buy it!!!",true,false,
R2AYH4BNROKVUS," This product works miracles",Kate,https://www.amazon.com/gp/profile/amzn1.account.AHMUHCV3R5LV2BGXDIDIGATW76OQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 7, 2019","My newborn had awful diarrhea, it was so bad we went through a months worth of diapers in ten days. Her diaper rash became so severe we could no longer use wipes and had resorted to gently rinsing her bottom off after each diaper change. She would scream in agony throughout the entire diaper changing process it was heartbreaking. We tried several popular pastes/creams but nothing was making a difference, in fact it was getting worse.

Our pediatrician highly recommended Aquaphor ointment & she sent us home with some samples. We noticed a difference within a day or two so I bought this for home & a tube to keep in the diaper bag. Within a week her bottom was nearly fully healed. And now at 3 weeks old she is free of diaper rash. It's amazing how quickly & effectively this stuff works, I was honestly shocked. I will never use anything but this ointment for diaper rash.",true,false,
R1CT2Z8H04BWAE," Unusual experience",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEL7ZZ3Q3LSBGQVMZVPADGXHHUHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 6, 2018",I generally have no issues with aquaphor (and we go through a lot of it!) but this last shipment of it was clumpy (almost like beady if that makes sense). Disappointed as we missed the window to return and now have a lot of it and its hard to spread on our little ones ☹️,true,false,
R2XLGNR7ZVUDJ8," Good stuff",Gcilla,https://www.amazon.com/gp/profile/amzn1.account.AFHBAVTKSQ2MMFUTQLCG6RE37HHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 22, 2018",It’s sealed inside so I know it’s new. My baby has eczema at 2 months and I was frantic to find a cure. I want to see his baby soft clear skin again! His doctor suggested Aquaphor but she didn’t tell me any specific instructions. So I gently cleaned his face with water using his soft towel and applied it. In a few minutes his rashes flared red - I got scared that I made a big mistake! I quickly wiped it off with water again. The next day his skin looks more moisturized and less red and flaky. So I did that routine: cleanse-moisturize-cleanse it off. It really works! He looks cuter than ever!!,true,false,
R2ZDS88YC5BJ9N," Chapped Lips/ Accutane",S A,https://www.amazon.com/gp/profile/amzn1.account.AHMG7L4TARUKUU7ZIMPNZV2TNTTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 14, 2020","This product was a life saver. I took accutane for 6 months and had extremely dry skin and lips the entire time. For those of you that don’t know accutane is a medication for acne and it drys up all your oil glands so your left with no oil in your body. This causes the lips to peel and be constantly dry, raw and painful. A YouTubed recommended this for lips. I used it every single day, several times a day thru my accutane journey and it is the best thing to moisturize your lips. For some reason the baby one is better at keeping. Your lips and body moisturized for longer. I carried this tub in my purse every day and swear by it. If your taking accutane I 100% recommend getting this.
Anyone else that suffers from dry lips should try this because if it works when taking drying medication I’m sure it will help you.",true,false,
R14B2THQNAAJKT," Poor packaging!",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEOBVWVRV2XQJ355IPV6FQL3BXXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"August 1, 2018","Product/ingredient is awesome. But, such an expensive product, and the container arrived cracked! Ointment spilled all over. Not happy!",true,false,"https://images-na.ssl-images-amazon.com/images/I/71-DJO21XZL.jpg
https://images-na.ssl-images-amazon.com/images/I/716yUyjIQlL.jpg
https://images-na.ssl-images-amazon.com/images/I/71A-jCVMjTL.jpg"
R1R7KGLK998YUI," Great at defending bums!",Yvette Owen,https://www.amazon.com/gp/profile/amzn1.account.AHBEYDTD7IAQIQAKEDLHMQUK5ZRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 21, 2019","I have used this fir the last 20 years on all my children's diaper area every time they are changed. All my kids have eczema and VERY sensitive skin. They would get a terrible rash from urine and even worse from pooping after just minutes. I would literally need to run as soon as they went. After finding this, I just started rubbing it all over the diaper area with each diaper change. No more rashes whatsoever unless they got diarrhea, which I then used regular desitin (not the creamy-that made it worse). This is also great where their rashes are: behind the knees, on elbows and arms, wherever their eczema was.",true,false,
RWCN1XX42PFVR," Brown coloration and thin course texture",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGNE4WDGUP227SVIXNW4L23JDHAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"May 14, 2020","All 3 containers that I purchased had a strange consistency. I at first did not mind however after it started giving my baby a rash I stopped using the product. I have 2 other containers that I purchased from another supplier (BuyBuy Baby) which were of normal thick consistency and texture that i had previously and they did not give my child a rash.
I have attached a picture of one of the containers. I opened the other just to see if it was just one that was defective but all of them were.
I dont know if I can return this product or if i can just get my money back for a defective product. please advise.
Thank you.",true,false,"https://images-na.ssl-images-amazon.com/images/I/61GY5J35GvL.jpg
https://images-na.ssl-images-amazon.com/images/I/61vPg+AiphL.jpg"
R2XLRXMZ4L9J2V," The nightly routine",C,https://www.amazon.com/gp/profile/amzn1.account.AFV5A6WFYCWKLY3JMIEUDBTK3SGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 18, 2019","I really like this as a diaper cream. This does not smell or leave white streaks like colored diaper rash creams. I feel like this is pretty easy on sensitive skin. While I would probably use something with a higher percentage of zinc oxide if my baby actually got bad diaper rash, I typically put this on my baby every night as a preventive measure juuuuust in case.

I like the tubs because it's easier to get the cream out. The squeeze bottles get slippery if the cream ends up on the bottle and the cream is super thick and hard to squeeze out so your baby will probably get bored while waiting, see something shiny, and crawl away before you've gotten any out.

If you don't have a diaper cream applicator like the bum brush or nuby copycat- get one. It is so wonderful to avoid getting waterproof cream under your fingernails.",true,false,
R16F1ASXLFOR1Y," Best diaper cream around",KRamos147,https://www.amazon.com/gp/profile/amzn1.account.AE2FUA43OUZD7EZUDAU4D742TCXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 1, 2020","I'm a huge believer in the magic of aquaphor. I've been using this on my baby since he was newborn, and still using this on him at 18 months. My baby has never had a diaper rash. I full attribute that to frequently, daily application of baby aquaphor to his behind every diaper change. It's thicker than vaseline but applies just as smoothly. One jar lasts forever, i think I've bought 3 jars in my kids 18 months of life. It also worked wonders on his dry, chapped skin from drool rash on his face, to dry skin caused by frigid winter air. One application and I can feel the difference in his skin; it immediately cleared up any dry patches and prevented worsening drool rash. It has 0 scent to it; my son is sensitive to scented lotions and creams but has had no issues with aquaphor. I always recommend baby aquaphor to all my new mom friends as my first choice for a diaper/barrier cream!",true,false,
R34YKY7PZV8E6U," 😃 GO TO ointment for everything!",M Krenz,https://www.amazon.com/gp/profile/amzn1.account.AEETRWF5YGE4ERXIIDQALL5GUVWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 23, 2020","I love this ointment. In every way, it is better than the leading product(s) we grew up using. It has no fragrance, safe for very sensitive skin, has no taste, very moisturizing, easily washed off, penetrates skin to soften & moisturize w/o leaving a greasy residue. Works great to protect injured skin like lips, sunburns, scrapes, cracked finger tips & cuticles, feet & toes, etc. We use it for everything. This quantity in a jar is a tremendous value over the tiny tube for lips. It is also the best lip moisturizer I've ever used. My dermatologist recommended it too. It is the one product that works for many needs. It was well packaged & arrived on time.",true,false,
R1T13DG9WERJ4O," Must have",Sam,https://www.amazon.com/gp/profile/amzn1.account.AGS4MSEOVYJW3MAYV54C43ND3SXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 28, 2020","As parents, this is probably something you would like to have especially in the coming winter time when the air gets dry. Our son had skin conditions when he was few months old and we use this constantly to keep his skin moisturized and smooth. It’s highly recommended if your child has sensitive skin, obviously speak to your child’s pediatrician regarding this product before you use it.",true,false,
R1ATMUHZP797MP," Works great for dry baby skin (and dry mom skin!)",Soraya Katmeh,https://www.amazon.com/gp/profile/amzn1.account.AGVGN7ICWA7U76NIUEUUYJ2LLSZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 1, 2019","I bought this Aquaphor ointment when my daughter started getting dry skin patches all over her body (I believe it’s from the heating in our house, we live in a place that gets very cold during the winter and we have the heat on 24/7 for months at a time, and I think it was starting to make her skin dry). Within 1 day of using this ointment at every diaper change throughout the day, her skin was back to the smooth baby soft feel it should have! I am very pleased with this product and even use it on myself sometimes (I get very dry hands from working with them a lot). It works awesome!",true,false,
R146PHGJ1NK5CW," Came with hard lumps in it. I’m not sure ...",JF.Vero,https://www.amazon.com/gp/profile/amzn1.account.AHNM3LPTGBKKTM6WZOBJDGAF3TUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 11, 2018",Came with hard lumps in it. I’m not sure if it sat in the heat too long or what but it wasn’t the usual aquaphor consistency.,true,false,
R15U19H43UL8PQ," Not good for sensitive skin.",Victoria,https://www.amazon.com/gp/profile/amzn1.account.AGU6RNKN743BIU4XX2FTGGPNCU3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 24, 2018","My daughter is 2 months and I’m assuming she has very sensitive skin because I cannot use just anything on her. I ordered this product for her diaper rash because Desitin was not taking away all of the redness. This product did work, but only for a couple days. The redness completely disappeared, and after about three days the redness came back, but it’s now worse and her skin feels very rough/chapped. Not sure why. For that reason I’m giving it 1 star. Wish it continued working for her but unfortunately it didn’t. Now I have to find another diaper rash cream.",true,false,
RT0Z9X0ODV7EC," Brought for chapped heels.",I. Sifuentes,https://www.amazon.com/gp/profile/amzn1.account.AG2YN3MBBFTXYSPUI6T755YOVIGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 8, 2020","Absolutely love Aquaphor, has come handy on my eczema, but recently I developed dry chapped heels and I used every lotion possible to help and it was making it worse. Then I saw that Aquaphor helps with chapped heels so of course I started using it right away and within a day the pain of dried chapped heels went away and within a week my heels were healed. 🤗",true,false,
R2BHJE4SJBZZMN," Does NOT irratate my extremely sensitive skin!",Autumn Deyoung,https://www.amazon.com/gp/profile/amzn1.account.AGWMMDQL7PICVDG3I7GZS2WPDOWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 9, 2018","I love this product! I have dealt with psoriasis my whole life! What a relief this is....also, I am a CDL driver always washing my hands and cracking them. Living in Colorado we have very dry air, and for allergy sufferers- every season can be a challenge. I use this every night to gently remove make up, and every mornimg after shower to trap In moisture. I leave it on the damp skin for 15 minutes, I wipe off the excess. I also have noticed tighter skin on my face using this twice a day. I really have no negative as last night as you figure out how it best works for your skin.",true,false,
RXBVS308QMZI6," Best diaper area ointment",Ibrahim yaghnam,https://www.amazon.com/gp/profile/amzn1.account.AEZRAUC33M6M4EWBKAWKQDXM2KAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 22, 2017","We have been using Aquaphor for almost two years. It's undoubtedly the best diaper area care product we've ever used. Our little one was born was dry skin and eczema, which occasionally made her diaper area dry and irritated. After shopping around, our pediatrician recommended this product. We've been using it for nearly two years and haven't looked back since. Every single diaper change is followed by an application of Aquaphor to prevent rashes (it's also great with healing rashes). It has a thick consistency so it helps maintain moisture. We ordered these from Amazon about once every two months or so, and we've never been disappointed.",true,false,
R5CYBZTS5NK4S," High quality",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AE6UEOJUEJ6YMJNZ3VMIWMQTK3EA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 16, 2019","I have been using this product for about 1 year now. A friend recommended for my son’s butt rash. I HAVE NEVER USED A BETTER PRODUCT, it is extremly good and really does heal rashes within hours . For severe butt rash usually helps by reducing at least 70% by morning. I have also discovered many other uses for it. Skin burn, other types of rashes, allergies and the best EVER .... for ECZEMA AND PSORIASIS!!!!!
I have eczema and psoriasis and nothing helped as quick as this oitment. IT IS TRUELY A MIRACLE OINTMENT! I have severe eczema on my hands and scalp. You need to apply a very generous amount in order for this ointment to work it’s best!
I highly recommend this ointment to absoutely every person. It is a must have in a house hold.
Everyone I know has gotten this as a gift from me and loved it!
I had butned me entire hand before and stuck it in the jar and no joke, there is absolutely no scar!!!!",true,false,
R3JSC8IF59ONNM," Dr recommended",Sidnie Daigle,https://www.amazon.com/gp/profile/amzn1.account.AGDCIKDZ6JL6D7VJL6UDHZANNM2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 11, 2018","I bought aqauphor just to try it. I’m a first time mom but the oldest of 4 with large age gaps in between my siblings so i did a LOT of diaper changing with my mom swearing by Boudreaux’s Butt Paste! Boudreaux’s worked well but was a paste so it was messy, had a weird smell, got stuck under my nails...so many other cons! Aquaphor has been a game changer for me! It’s a protective barrier so it prevents diaper rash from happening! I’ve also used it on my dry hands, chapped lips, and the cuts on my daughter’s ankles from the bands placed on her legs after being born. It’s very easy to apply and doesn’t leave a super greasy film. At our first dr appointment the pediatrician asked what i planned on using and when i told him, he said aquaphor was his favorite product and recommends it to everyone!",true,false,
R25QV834LJLV23," Everyone needs this-especially parents!",Jrc85,https://www.amazon.com/gp/profile/amzn1.account.AGF2MIXGAKDLSZKMRBUDIGYVXYRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 10, 2020",I love this for everything. Huge size tub. I use it for my sons diaper rash but also if he has any dry spots on his skin anywhere on his body. It's really absorbent and not super greasy. It works into the skin fairly quickly. Great for wintertime when little noses and lips get red from constant wiping. My son is almost 2 and we've been using this since he was born. Excellent for diaper rash and everyday usage. We also use cloth diapers and it's important to have a product that works with cloth. This definitely does so it's a win win all around for us.,true,false,
R26JRV1GDM289C," AMAZING AND MUST BUY",Samantha Stevenson,https://www.amazon.com/gp/profile/amzn1.account.AHA7QKVWQAP5F4TEON6AKFMQDWEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 13, 2020","I wish I would have found this sooner. My sun had little bumps from something irritating his skin come up on his legs, as well as some dry eczema patches on his body. Literally, within a few hours of applying this to his skin the bumpy patches were gone, and the bumps seemed to go away as well. This product also works great for diaper rashes which is a huge plus. I was expecting to get lotion, but this works just as well and leaves his skin soft. I have raved and raved about this product to everyone! If you have a baby with any kind of rash,dry spots, red bumps, diaper rash, this is literally the BEST product I've ever used and I have 4 kids.",true,false,
REXKX9TXEWOTH," Great against diaper rash!",Wolf Paws,https://www.amazon.com/gp/profile/amzn1.account.AGSBHFTQRD7CAZDXH5JTT6AB5RTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 15, 2019","Get a butt-cream applicator, though! Applying it with your hands is not much fun ;)

The moment I saw the telltale spots of a possible diaper rash on my newborn, I put this on her with a fresh diaper; within two hours (ie the next diaper change), the spots were gone! This ointment does well healing the rashes, and my baby does not mind having it applied to her skin.

I soon bought one of those little silicon spatulas (a travel size), and it works great with this jar, keeping my hands clean and vaseline-free while I then close up her diaper and put the lid back on. It has become part of every diaper change!",true,false,
R1JFVN0S6PZCA5," Anyone that has a baby needs this!",JennyCup,https://www.amazon.com/gp/profile/amzn1.account.AEK3Q3YE25YBBW4NBUGXY3LP3JEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 4, 2017",This is a great way to keep diaper rash away and help heal any skin woes too. We used this a big box store brand intermittently since my daughter was 1 week old and she is now 13 months and hasn't had a day of diaper rash since we began using it. We found this product though the recommendation of our pediatrician and am so glad she told us about it as it has saved my baby from ever having diaper rash beyond her first week of life when we found out she was allergic to most butt creams.,true,false,
R1WI49XK9C8UXN," Doesn’t work",Pete,https://www.amazon.com/gp/profile/amzn1.account.AHAQNKHOJPLPIDGKPRXU6POUIDMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"September 29, 2020","It did nothing for my babies drool rash. Almost made it worse. Brand name Vaseline seems to work bets honestly. Weird but 🤷🏼‍♀️ Also I did notice a yellow tint to mine as well, I’ve never bought this before so it didn’t throw me off at first but after reading many knockoff reviews. That might be what’s happening.",true,false,
