review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images,image 1,image 2
R3PYQKJNMTYC4N," Miracle worker",Kristen Deach,https://www.amazon.com/gp/profile/amzn1.account.AGQEP3LFL4AJSWGEEP7ZNYXGMGPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 31, 2019","This stuff is pretty amazing. I’d been using a prescription steroid cream for a couple of months, and it worked OK if I used it twice a day. But I became pregnant and needed a new non-medicated option. Enter this product, which was a game changer. I only really need to use it every couple of days and it clears my eczema up wonderfully. It has no scent and isn’t greasy. It’s probably worth noting that my eczema is only a small area, but if yours is more widespread I’d definitely still give it a try. I don’t think I’ll go back to medication after this.",true,false,,,
RE5B8QZ4JHDW4," PRODUCT IS FAKE. THE REAL STUFF WORKS, NOT THIS STUFF.",shelby,https://www.amazon.com/gp/profile/amzn1.account.AFIOAZSG5WXGZYHPPU723CXFZKWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 16, 2018",These bottles are filled with something else. When I apply the same lotion from Target it is instantly soothing to my skin. When I apply this lotion my skin starts to tingle and itch slightly. The lotion feels sticky and smells gross as well.,true,false,,,
R285ACQ1DFQLTQ," Great for ezcema and very dry skin",Wendy,https://www.amazon.com/gp/profile/amzn1.account.AHTEHWI7ODR2PVNMLFRPST7DPGDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"March 7, 2017","This is a pretty good lotion if you have seriously dry itchy skin. I have some patches of eczema and mild psoriasis, both of which are new skin issues, but I've had extremely dry skin for a long time. My dermatologist prescribed me a steroid cream and said to use Vaseline and aquaphor to moisturize. The thought grosses me out - I absolutely can't stand for my skin to feel even the slightest bit tacky. Aquaphor on my elbows, ankles or other rough spots is totally fine, but not all over my body. I needed something to really moisturize and protect my skin without the icky feeling

This Aveeno lotion is pretty thick and I can feel its presence on my skin long after I've applied it. But it stops the itching and flaking and does hydrate my extremely dry skin. It's not sticky and it smoothes on easily, which is a downfall of most lotions and creams that I've tried. It is best after a shower, but it doesn't feel gross if you put it on more than once a day.

I almost forgot - it's great at stopping the itch! Seriously, it calms skin down, it's not just the coolness of the lotion. You really need to try this if you have itchy skin!

I definitely recommend this lotion - it's a must try if you have ezcema or very dry skin.",true,false,,,
R3KFDZ03JSZ26K," OMG, MY ECZEMA IS GONE!",BLS,https://www.amazon.com/gp/profile/amzn1.account.AFRH37XZKKDIOV6KIIA2Y3OZDZNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 19, 2020","I use the Aveeno Skin Relief Pump Wash, the Aveeno Eczema Therapy Daily Moisturizing Pump Cream, and the Aveeno Colloidal Cream in the plastic jar each day, and my eczema has completely healed and is gone! It is like a miracle for me. I've been fighting itchy rashy eczema on my hands and it was spreading to my arms, and I had never had it in my life. This went on for 2 years, and my dermatologist put me on 3 or 4 different creams and/or steroid creams and none worked. I also used at least 10 different natural creams, oils, washes, etc. and NOTHING worked. I even tried fungal creams! Naturally, that didn't work, as it wasn't a fungal rash! Desperate people do desperate things. I love Aveeno products and had tried several, but did not know they had eczema therapy products. I discovered them on Amazon and figured why not try? So I always wash my hands with the special wash (I just put it by my sink, since it's a pump), and I follow up with the Eczema Therapy Moisturizing pump lotion/cream, and I use the thick colloidal cream only at night. Within ONE WEEK, my eczema stopped itching and started to fade! In 2 weeks, it was totally gone! I am ecstatic! I showed my husband and we were both in shock! I mean, I have tried EVERYTHING! Even an expensive honey from New Zealand that did nothing! This is the best most remarkable stuff I ever used and now my hands are soft and totally clear, and I can wear bracelets and rings again! I am getting some for a friend who has way more severe eczema all over than I had, but she's tried everything too, so maybe it could work for her. Good luck, as it has been AMAZING for me!",true,false,,,
R1Y50YYVBQF0OP," Mixed review, but 5 stars anyway.",RB,https://www.amazon.com/gp/profile/amzn1.account.AF4TSUERIE26CQGMWDYZRUP6XFAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 20, 2018","This cream did what it said, and I have had relief from eczema itching and the inflammation has also gone down. It hasn’t cleared it completely yet, but it’s only been 3 days. The part that I don’t like is that, although it goes on wonderfully, (hydrating without feeling greasy), it turns to a very sticky/ tacky feeling o your skin. During the day, this feeling is tolerable, but at night, it can be hard to get comfortable. That being said though, I would take the sticky feeling over having to use a steroid cream anytime. Thus the 5 stars.",true,false,,,
RFDY7PWEHU95D," Gross fishy odor",seo,https://www.amazon.com/gp/profile/amzn1.account.AHTW7EWBXPTYBHZKIDQPNL5CM5SQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 4, 2019","Bought this because it had thousands of positive reviews. I have patches of eczema on my shins, very painful, red, and dry, and sometimes the itchiness causes me to scratch which forms bloody scabs. Not pleasant at all. The Eczema Therapy lotion had more and better reviews than the regular Aveeno lotion in a pump (that my family has used religiously for years), and is more expensive too. But I figured it'd be worth a shot because I really wanted to address my shins.

Big mistake. It has the nastiest fishy odor ever. I don't demand my body products to smell heavenly, in fact, I prefer unfragranced lotions so there is less irritation. However once a product starts smelling intentionally BAD, and that makes me smell bad, I draw the line. I tried to use it for a few weeks despite the smell because of its wonderful reviews. The odor did not go away and it didn't do anything for my eczema. In fact, I suspect it made it worse. Every time I applied it to the affected areas, my legs would sting. It didn't give me a rash or allergic reaction, but it irritated my already itchy eczema and didn't do anything to heal it. I started using Lush Sympathy for the Skin—much pricier and more heavily fragranced—which cleared my eczema almost immediately. It is a bit expensive but I'd recommend trying a sample in store first.

I like Aveeno as a brand in general but would never recommend this product.",true,false,,,
R3FA5ZZ74NGW4K," Not just for eczema",Norma McL,https://www.amazon.com/gp/profile/amzn1.account.AHL2255YSOCFJOKJDZZCJWAQUWIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 28, 2016","I don't have eczema, but this is my all-time favorite facial moisturizer. I was using far pricier stuff, but this outdistances all the fancy brands. It has a wonderful consistency, and my skin actually FEELS moisturized when I use it. Some of the other products I've used may be moisturizing (the manufacturers certainly say they are), but I have to take them on trust because the feeling is simply not there. If you have dry skin, I strongly recommend this product as a moisturizer. It absorbs very well, and will leave your face and neck feeling wonderful. Or at least I have found that to be the case. And for that purpose, the price is a tremendously good buy.",true,false,,,
R394G2EKSBO68I," Didn't work for my 3mo old boy",Heidi,https://www.amazon.com/gp/profile/amzn1.account.AEGK4UFYYRUM5VJ2EXJ6UWGLPVAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"October 17, 2018","I have a 3mo boy who has eczema. Using regular lotion (Cetaphil) didn't completely heal all the ecezama spots so I decided to give this product a try since the review is high. Immediately after we started using this lotion on him, the redness of eczema is noticeably increased - his forehead started having redness spot. I'm not sure if my son is allergic to this specific brand of eczema lotion or all eczema specific lotions since we only tried this brand.",true,false,,,
R35JRFSS7CE3AT," Amazing",Jen,https://www.amazon.com/gp/profile/amzn1.account.AEA3RU7UYAZY77V2TN3AKDRSAZMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 7, 2019","I was really skeptical of the product and I've had this eczema patch on my ankle that refused to go away except when I took steroid pills for it which I've stopped using. I also started getting dermatitis and stress hives all over my body that was incredibly itchy. This product in just a few short days has already alleviated the itching, the eczema and hives are going away, my skin is noticeably smoother, and while it feels a bit sticky initially, the sensation goes away and it's a really worthwhile product.",true,false,,,
RXPS25KX42TF4," Help for eczema",L. M.,https://www.amazon.com/gp/profile/amzn1.account.AESKWLOL63RBSTH4KPZI4UQK3DLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 1, 2019","My husband has either eczema or psoriasis on legs, arms, and started appearing on the trunk. It does not give him itching but a lot of pain and he's tried non perfume lotion, different soaps, dye free, perfume free laundry soap for clothes. Nothing helped.

I got him this stuff and not only is he pain free but the horrible scaling, peeling and redness is nearly healed. It doesn't cure it but it sure helps. He uses after his shower (few days a week, not every day) and believe me, he doesn't impress easily but this has really helped him. Yes, he is impressed!
I think it's bout the same price as in the stores. A bit pricey but so worth it. I just got him another jar for Christmas.",true,false,,,
R191LN2M7ODCXT," Made Eczema Worse :'(",NewMom2018,https://www.amazon.com/gp/profile/amzn1.account.AFUHYGWATHQDWPQJACTHOCL3VCTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"July 17, 2020","It's a good lotion in that it locks in moisture and isn't greasy. Unfortunately for me, it makes my skin itch for a while after application. I originally got it for eczema and made the mistake of applying after showering. It sort of formed a barrier that made me overheat in my sleep and sweat which made my eczema worse and start spreading. I had to stop using it for a while. Figured I could just use it on dry patches on my legs (not after showering), but the itching for the first hour after application is pretty crappy. Wherever I rub it on my arms (dry) also causes eczema bumps to form. Super bummed as this product is a rich, thick lotion without unnecessary scents.",true,false,,,
RV0LA9L9AQ6ZQ," By far the best psoriasis product I've ever used",John Johnson,https://www.amazon.com/gp/profile/amzn1.account.AG2UC6BW3HVHEAIQRAPWIANF2EEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 11, 2018","I have super bad psoriasis, but I don't want to take those chemo drugs for it. This product provides a huge amount of relief to me, so even though I have large patches that are red, they are not painful. They stay supple and smooth. They do not crack and dry. So my psoriasis becomes more of a nuisance than a problem. I am really glad I found this product.",true,false,,,
R1LAI7K7O29DU6," Great for my dry skin",LuvLethalWhiteAussies,https://www.amazon.com/gp/profile/amzn1.account.AHQ5DJFZ2QAB32V7W222UAUFZA5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 29, 2020","I do not have eczema but I do have very dry skin (always have) and living in the SouthWest can really be rough on my skin. I was having some horrible problems with my legs below the knee (shin and calf) itching horribly after shaving. Not sure what brought it on, but I was scratching my shins so much I started drawing blood. My personal concoction I've been using for years simply didn't see to be working anymore. But I will share it as it is a great mix and if you have dry skin, give this a try.... For over a decade now, I have been using Aveeno regular lotion plus a squirt of Neutrogena Sesame Oil - mix the two in my palm, and apply. If you are going to try this, do not pre-mix the two together in one bottle. They separate and it just ruins it. So I squirt Aveeno in your palm, then a small squirt of Neutrogena Sesame Oil, rub/mix together with your hands, and apply. I have always had soft skin from this mix. My massage therapist even asked me once what I use as my skin is so soft.

Anyway, back to this lotion. A few years ago, I started itching very badly below my knee cap. Tried everything. No luck. Then decided to give this stuff a try, even though I don't have eczema, and so glad I did. It is thick. Very thick. Almost like petroleum jelly - but not quite that much. But it has taken away the itching on my lower legs. I use it every time after shaving. Just because it says ""eczema"" doesn't mean you have to have eczema to use it.",true,false,,,
R3C84VG411XXXE," Did not work, gave me a bad reaction",MCP,https://www.amazon.com/gp/profile/amzn1.account.AHTFVV4LW5BXNLDQNG7KPOO2UJHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"August 31, 2019","It definitely moisturizes well because of the thickness of the creamy glycerin, but unfortunately this cream did NOT work for me, in fact it made my skin burn, my skin turn bright pink with welts, and made the itching much worse. I’m not sure if I may be allergic to something in it, but I definitely cannot use it. I had to get up in the middle of the night and thoroughly wash it all off.",true,false,,,
R34M34IVMP2PJW," IT WORKS. PERIOD.",ubiubi,https://www.amazon.com/gp/profile/amzn1.account.AFX2DQ5HPEGINO3QOJ4CZ3VGV64Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 27, 2019","Do not pay for and use strong corticosteroid cream...USE THIS. IT WORKS. My eyelid is on again off again exzema..with dry flakes, red swollen in the AM, itchy and burning. A real mess. ONE-TWO days it is smooth and better. I must say it is a little greasy. But is has no smell and it works. I highly recommend it and am glad i found it on Amazon. Saved me another trip to the dematologist. Of course they won/t tell you about this.",true,false,,,
R3PN6SMPMPYQ2V," RELIEF!!!",U Decide Jewelry Creations,https://www.amazon.com/gp/profile/amzn1.account.AFBGC5MVCL32ARTJFGWIF5BLU5OQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 28, 2020","This therapy moisturizing balm is fabulous!
I am a recent Corona Virus survivor at age 69. During the height of my illness, my muscles ached, my skin was peeling, and almost non-stop itching. I could barely stand any clothing - because everything made my skin itch! Even though I do not actually have Eczema, I reached out to this therapy balm to see if it would bring me some relief. Because all the ""standard"" moisturizing lotions/creams floating around my home were not working.
The answer is YES! I use it primarily right out of the shower and before I go to bed. I use fairly generous amounts which I massage into my torso, legs & arms. And I give it a few minutes to absorb into my skin prior to putting clothes or PJ's on. The RELIEF is fabulous. One of the other things I have noticed is that the moisturizing balm is it is not cold on contact with my skin. That is an added bonus. I highly recommend this product.",true,false,,,
R8ENKTSHZ3YXH," This cream does a good job on eczema plagued skin",Kat Ryker,https://www.amazon.com/gp/profile/amzn1.account.AGJ2MGIBGBA7QV4LK4IXJULDD4IA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 28, 2020","This arrived today, and because I'm suffering from summer eczema, I used it right away. It doesn't have the consistency of a cream, and feels more like a thick shampoo (without the suds of course). And it is thick, which actually helps it stay where you want it to. The other thing I noticed is that it coats the area, unlike creams that soak into your skin. So far, I've put it on one leg to compare it to the cream I've been using and the itching has been reduced by about half (which, if you suffer from the itch of ezcema, you know that is a HUGE difference).

I'll update this review if I happen to find anything negative, but so far I'm having great luck with this. Aveeno is a good name in creams and lotions, so I'm hopeful this will work out positively for me.",true,false,,,
R3V4J5SBBDLOJE," A good moisturizer.",LR,https://www.amazon.com/gp/profile/amzn1.account.AHUQCZRXWCJCITDD6IGRLVWTYH2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 5, 2016","Best emollient I've found that I can use overall and still get dressed afterwards (i.e., not too greasy -- absorbs well while softening). I am an atopic with severe eczema for 62 years, so I've tried it all, it seems, from plain Vaseline to all the most expensive lubricants, both over the counter and prescription -- and I still like Aveeno moisturizing cream best. I've tried thick pastes, which are usually not as comfortable or practical to use, and lotions (too thin and runny), resins, oils and creams. For me, creams are best -- and this one is pleasant and doesn't sting or burn like some others do. Five stars.",true,false,,,
R2LAYOZDLMBHBZ," Great moisturizer but feels greasy on skin",Dayne Sislen,https://www.amazon.com/gp/profile/amzn1.account.AFPS2G5QVLA5ZSEK6YUWZDUAK7IA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"May 13, 2020","I purchased this product because the cream version of Aveeno Eczema Therapy was out of stock. I was pleasantly surprised. It does a great job of moisturizing extremely dry skin. It does leave a greasy feeling on your skin, but feels so soothing when my eczema flares up. I had skin patch testing done through my dermatologist. Afterwards I was given an app listing all the products I can safely use on my skin. This is one of the best I have tried.",true,false,,,
R36SCCENE4391W," WORKS IN A NICE HEALTHY WAY!",NowYaKnow,https://www.amazon.com/gp/profile/amzn1.account.AG2W3M5Q6XXKSQ55DQTTOYRQP54A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 5, 2017","No steroids, fast-acting, can be used as often as you like and YES.......WORKS FAST EACH AND EVERYTIME for both, symptom (itching) relief AND healing with, truly, fabulous regular moisturization whether you are experience eczema or not. Have tried just about everything else with different eczema bouts and with various people and it is always a success without risks. Recommend it to everybody.",true,false,,,
RMBW9JJHIVRZX," Very Good Moisturizing Lotion for Sensitive Skin",Vladlena Malikova,https://www.amazon.com/gp/profile/amzn1.account.AGI66EAVZTE2ICQGZRS4W2V37W2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 31, 2019","I have a very sensitive skin & had some sort of allergic skin reaction on my last trimester of pregnancy. I had very bad swelling, burning itch & rash all over my legs & body looking like hives. The only ointment which provided relief was calamine lotion. However a month later after I gave berth calamine lotion began to over-dry my skin which was very unusual because I normally have oily skin. Someone at Walmart had recommended to try Aveeno Eszema Therapy version which I did and it helped tremendously. My baby turned out to be just as sensitive as I am so I purchased baby version as well. Than reordered more online via Amazon. I actually feel better result in baby skin which makes it silky smooth with rich moisture. As for my self, I haven’t applied the moisturizer as often after giving berth because all my time is now about the baby, but at times that I have allergic reaction on my skin & I remember to apply Aveeno it really does help out allot & provides immediate relief. Has a nice scent as well. After my baby was born he had dry skin on his feet, I used Aveeno moisturizer after bath & all dryness has gone away within 1 week. I still apply lotion after bath or when I see redness on his skin because I know it provides 100% results.",true,false,,,
RWJJWOVG4QA7W," Very effective on my chronic eczema. I highly recommend this.",Wingsofnina,https://www.amazon.com/gp/profile/amzn1.account.AEHWVURJYNS3DKRBGFBIIUWI64NA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 16, 2021","Suffering from chronic eczema on my hand, I have sensitive skin from hand soaps, dry weather and even just plain tap water. My hand would just crack and bleed. Then there is this wave of itch that what drugs must felt like whenever I itch them. The cycle would just keep going. Any petrolium based or even the slightest ingredients that has it will just exacerbate and painfully burns the eczema area (even products that some dermatologist recommends on dry skin).

I have been using Aveeno Eczema calming lotion in the tube. I thought it was the best eczema lotion that existed. I never thought there is one more step above it. The instant I used this product, I felt like I found a golden treasure. It soothes instantly and actually soften my skin big time. I does help a lot with the itch, I still need the itch cream at times. But as long as I apply this balm as soon as I feel my hands are dry, or after each hand washing, my hands have tremendous improve. I would want this item in every room of our house (I already have it couple of our rooms)!
I absolutely love this product and I highly recommend this. Thank goodness for Aveeno!!!",true,false,,,
